name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Stephen Curry","Golden State Warriors",2018-01-25,2017,3975,1610612744,400975459,3,3,51,0,"Step Back Jump shot","3PT Field Goal",25,"Minnesota Timberwolves",159,201,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-27,2017,3975,1610612744,400974826,1,6,46,1,"Step Back Jump shot","2PT Field Goal",12,"Washington Wizards",-1,120,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,4,4,13,0,"Step Back Jump shot","3PT Field Goal",25,"Portland Trail Blazers",-81,238,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,2,5,01,1,"Step Back Jump shot","2PT Field Goal",19,"Houston Rockets",95,169,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-22,2017,3975,1610612744,400975618,2,0,07,1,"Step Back Jump shot","3PT Field Goal",26,"Los Angeles Clippers",73,253,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,2,3,09,0,"Step Back Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",127,228,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-24,2017,3975,1610612744,400975633,2,5,25,0,"Step Back Jump shot","2PT Field Goal",19,"Oklahoma City Thunder",105,163,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-24,2017,3975,1610612744,400975027,1,6,26,1,"Step Back Jump shot","3PT Field Goal",24,"Chicago Bulls",146,201,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,3,6,09,0,"Step Back Jump shot","2PT Field Goal",20,"New York Knicks",204,5,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-08,2017,3975,1610612744,400975343,3,2,32,1,"Step Back Jump shot","3PT Field Goal",27,"Denver Nuggets",128,239,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-06,2017,3975,1610612744,400974899,3,0,52,1,"Step Back Jump shot","2PT Field Goal",12,"Miami Heat",-119,47,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-24,2017,3975,1610612744,400975633,3,9,42,0,"Step Back Jump shot","3PT Field Goal",26,"Oklahoma City Thunder",-18,260,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-08,2017,3975,1610612744,400975343,2,3,31,1,"Step Back Jump shot","3PT Field Goal",24,"Denver Nuggets",226,97,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-04,2017,3975,1610612744,400975312,1,1,50,1,"Step Back Jump shot","2PT Field Goal",20,"Houston Rockets",119,163,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-17,2017,3975,1610612744,400974438,1,0,32,0,"Turnaround Fadeaway Bank Jump Shot","2PT Field Goal",13,"Houston Rockets",129,43,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-29,2017,3975,1610612744,400974842,1,1,17,1,"Turnaround Fadeaway Bank Jump Shot","2PT Field Goal",14,"Detroit Pistons",130,54,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,1,2,20,1,"Turnaround Fadeaway Bank Jump Shot","2PT Field Goal",10,"Oklahoma City Thunder",2,102,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-17,2017,3975,1610612744,400974438,4,5,48,1,"Turnaround Hook Shot","2PT Field Goal",11,"Houston Rockets",110,45,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-30,2017,3975,1610612744,400975281,3,4,08,1,"Turnaround Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",-228,-13,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-29,2017,3975,1610612744,400974842,4,1,51,0,"Turnaround Jump Shot","3PT Field Goal",25,"Detroit Pistons",-123,226,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-23,2017,3975,1610612744,400975445,2,2,15,0,"Turnaround Jump Shot","2PT Field Goal",7,"New York Knicks",-9,73,0,0.00,,0.00,0.00
